,Aircraft,Altitude,Country,Fragmentation_Devices,Fragmentation_Devices_Type,Fragmentation_Devices_Weight,Fragmentation_Devices_Weight_Tons,High_Explosives,High_Explosives_Type,High_Explosives_Weight,High_Explosives_Weight_Tons,Incendiary_Devices,Incendiary_Devices_Type,Incendiary_Devices_Weight,Incendiary_Devices_Weight_Tons,Mission_Date,Mission_ID,Takeoff_Base,Takeoff_Latitude,Takeoff_Location,Takeoff_Longitude,Target_City,Target_Country,Target_Latitude,Target_Longitude,Theater_of_Operations,Total_Weight,Total_Weight_Tons
1009,B25,,USA,,,,0.0,,,12000.0,6.0,,,,0.0,3/30/1943,149475,CHAKULIA,22.466803,INDIA,86.7107,MAYMYO,BURMA,22.03333333,96.46666667,CBI,12000.0,6.0
1010,B24,,USA,,,,0.0,57.25,2000 LB GP (GP-M34/M66),114500.0,57.25,,,,0.0,3/31/1943,149481,BISHINUPUR,23.08,INDIA,87.32,PYINMANA,BURMA,19.73333333,96.21666667,CBI,114500.0,57.25
1011,B25,,USA,,,,0.0,,,21600.0,10.8,,,,0.0,3/31/1943,149830,CHAKULIA,22.466803,INDIA,86.7107,PYINMANA,BURMA,19.73333333,96.21666667,CBI,21600.0,10.8
1012,B25,95.0,USA,,,,0.0,120.0,250 LB GP (GP-M57),,15.0,,,,0.0,4/2/1943,149862,EL ASSA,32.827131,LIBYA,11.621143,SFAX EL MAOU LG,TUNISIA,34.72,10.69,MTO,,15.0
1013,B25,0.0,USA,,,,0.0,128.0,250 LB GP (GP-M57),,16.0,,,,0.0,4/3/1943,150204,EL ASSA,32.827131,LIBYA,11.621143,ST MARIE DU ZIT EAST AND WEST LG,TUNISIA,36.42,10.3,MTO,,16.0
1014,B25,0.0,USA,,,,0.0,144.0,250 LB GP (GP-M57),,18.0,,,,0.0,4/4/1943,150236,MEDENINE,33.354722,TUNISIA,10.505278,CARLOFORTE,ITALY,39.14,8.31,MTO,,18.0
1015,PV-1 VENTURA,,NEW ZEALAND,,,,0.0,48.0,500 LB GP (GP-M43/M64),24000.0,12.0,,,,0.0,8/10/1945,150348,BOUGAINVILLE ISLAND,-6.244444,SOLOMON ISLANDS,155.38388899999998,SOHANA ISLAND,NEW GUINEA,-5.533333333,154.7166667,PTO,24000.0,12.0
1016,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,1/5/1945,150538,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,DOBOJ S RR BRIDGE,,44.73,18.1,,,122.25
1017,B25,0.0,USA,,,,0.0,144.0,250 LB GP (GP-M57),,18.0,,,,0.0,4/5/1943,150663,MEDENINE,33.354722,TUNISIA,10.505278,BO RIZZO (CHINISIA),ITALY,37.9,12.54,MTO,,18.0
1018,B25,85.0,USA,,,,0.0,296.0,250 LB GP (GP-M57),,37.0,,,,0.0,4/6/1943,151056,MEDENINE,33.354722,TUNISIA,10.505278,STRAITS OF SICILY,ITALY,38.2,15.59,MTO,,37.0
1019,B25,85.0,USA,,,,0.0,158.0,300 LB GP (GP-31),,23.7,,,,0.0,4/6/1943,151057,MEDENINE,33.354722,TUNISIA,10.505278,MT AT TZ1560,TUNISIA,33.63,10.33,MTO,,23.7
1020,B25,75.0,USA,,,,0.0,215.0,300 LB GP (GP-31),,32.25,,,,0.0,4/7/1943,151326,MEDENINE,33.354722,TUNISIA,10.505278,OUED EL AKARIT (WADI AKARIT),TUNISIA,34.07,10.03,MTO,,32.25
1021,B25,70.0,USA,,,,0.0,38.0,500 LB GP (GP-M43/M64),,9.5,,,,0.0,4/8/1943,151383,MEDENINE,33.354722,TUNISIA,10.505278,N. OF GABES,TUNISIA,34.0,0.02,MTO,,9.5
1022,B25,80.0,USA,,,,0.0,,250 LB GP (GP-M57),,12.5,,,,0.0,4/10/1943,151708,MEDENINE,33.354722,TUNISIA,10.505278,ENFIDAVILLE,TUNISIA,36.08,10.45,MTO,,12.5
1023,B25,82.0,USA,,,,0.0,192.0,250 LB GP (GP-M57),,24.0,,,,0.0,4/12/1943,152002,MEDENINE,33.354722,TUNISIA,10.505278,N. OF SFAX,TUNISIA,34.93,10.75,MTO,,24.0
1024,B24,0.0,USA,,,,0.0,63.0,500 LB GP (GP-M43/M64),,15.75,,,,0.0,4/12/1943,152003,BENGHAZI,32.096944,LIBYA,20.269444,COSENZO,ITALY,39.3,16.26,MTO,,15.75
1025,B24,0.0,USA,,,,0.0,12.0,500 LB GP (GP-M43/M64),,3.0,,,,0.0,4/12/1943,152010,BENGHAZI,32.096944,LIBYA,20.269444,PIZZO,ITALY,38.73,16.17,MTO,,3.0
1026,B24,0.0,USA,,,,0.0,9.0,500 LB GP (GP-M43/M64),,2.25,,,,0.0,4/12/1943,152011,BENGHAZI,32.096944,LIBYA,20.269444,CROTONE,ITALY,39.09,17.13,MTO,,2.25
1027,B25,82.0,USA,,,,0.0,6.0,500 LB GP (GP-M43/M64),,1.5,,,,0.0,4/12/1943,152024,MEDENINE,33.354722,TUNISIA,10.505278,OUDNA,TUNISIA,36.62,10.13,MTO,,1.5
1028,B25,0.0,USA,,,,0.0,,250 LB GP (GP-M57),,7.375,,,,0.0,4/15/1943,152340,MEDENINE,33.354722,TUNISIA,10.505278,ST MARIE DU ZIT K2707,TUNISIA,36.42,10.3,MTO,,7.375
1029,A36,,USA,,,,,32.0,500 LB GP (GP-M43/M64),,8.0,,,,,6/26/1944,152451,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,44 00 N 011 00 E,ITALY,44.0,11.0,MTO,,8.0
1030,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,6/26/1944,152465,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,VERGATO,ITALY,44.28,11.13,MTO,,4.0
1031,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,4/15/1943,152558,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,PALERMO,ITALY,38.13,13.36,MTO,,31.62
1032,A36,,USA,,,,,10.0,500 LB GP (GP-M43/M64),,2.5,,,,,6/27/1944,153043,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,BOLOGNA,ITALY,44.5,11.35,MTO,,2.5
1033,B25,88.0,USA,,,,0.0,48.0,300 LB GP (GP-31),,7.2,,,,0.0,4/19/1943,153206,SFAX,34.717778,TUNISIA,10.690833,KORBA LG SOUTH TK 7243,TUNISIA,36.69,10.84,MTO,,7.2
1034,B25,0.0,USA,,,,0.0,,250 LB GP (GP-M57),,8.875,,,,0.0,4/20/1943,153355,SFAX,34.717778,TUNISIA,10.690833,MABTOUHA,TUNISIA,36.01,10.17,MTO,,8.875
1035,B25,0.0,USA,,,,0.0,192.0,250 LB GP (GP-M57),,24.0,,,,0.0,4/22/1943,153652,SFAX,34.717778,TUNISIA,10.690833,SIDI AHMED,TUNISIA,36.87,9.92,MTO,,24.0
1036,B25,92.0,USA,,,,0.0,24.0,300 LB GP (GP-31),,3.6,,,,0.0,4/25/1943,154014,SFAX,34.717778,TUNISIA,10.690833,N AND NW OF ENFIDAVILLE,TUNISIA,36.36,10.24,MTO,,3.6
1037,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,6/28/1944,154060,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,GIURGIU OIL STORAGE,,43.9,25.97,,,158.75
1038,B25,95.0,USA,,,,0.0,144.0,300 LB GP (GP-31),,21.6,,,,0.0,4/26/1943,154285,SFAX,34.717778,TUNISIA,10.690833,SOLIMAN SOUTH LG K3743,TUNISIA,36.71,10.45,MTO,,21.6
1039,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,4/26/1943,154596,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,BARI,ITALY,41.14,16.85,MTO,,53.25
1040,B24,0.0,USA,786.0,,,7.86,,,,0.0,,,,0.0,4/26/1943,154597,BENGHAZI,32.096944,LIBYA,20.269444,BARI - FRAG BOMBS,ITALY,41.14,16.77,MTO,,7.86
1041,B24,0.0,USA,,,,0.0,216.0,500 LB GP (GP-M43/M64),,54.0,,,,0.0,4/28/1943,154871,BENGHAZI,32.096944,LIBYA,20.269444,NAPLES,ITALY,40.84,14.28,MTO,,54.0
1042,B25,0.0,USA,,,,0.0,,250 LB GP (GP-M57),,11.0,,,,0.0,4/28/1943,154875,SFAX,34.717778,TUNISIA,10.690833,2 VESSELS OFF NE TUNISIA IN STRAITS OF SICILY,TUNISIA,37.3,11.7,MTO,,11.0
1043,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,6/29/1944,154961,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,TRIESTE OIL STORAGE,,45.65,13.75,,,2.2
1044,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,6/30/1944,155012,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,44 00 N 009 40 E,ITALY,44.0,9.67,MTO,,4.0
1045,A36,,USA,,,,,8.0,500 LB GP (GP-M43/M64),,2.0,,,,,6/30/1944,155018,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,45 00 N 011 00 E,ITALY,45.0,11.0,MTO,,2.0
1046,B25,80.0,USA,,,,0.0,276.0,250 LB GP (GP-M57),,34.5,,,,0.0,4/29/1943,155152,SFAX,34.717778,TUNISIA,10.690833,TUNIS,TUNISIA,37.14,10.81,MTO,,34.5
1047,B25,0.0,USA,,,,0.0,192.0,250 LB GP (GP-M57),,24.0,,,,0.0,4/30/1943,155194,SFAX,34.717778,TUNISIA,10.690833,TUNIS -MEDJEZ EL BAB HIGHWAY,TUNISIA,36.77,10.03,MTO,,24.0
1048,B25,95.0,USA,,,,0.0,,250 LB GP (GP-M57),,12.0,,,,0.0,5/4/1943,155513,SFAX,34.717778,TUNISIA,10.690833,ZAGHOUAN TK 0912,TUNISIA,36.4,10.15,MTO,,12.0
1049,LIB,,GREAT BRITAIN,,,,0.0,390.0,1000 LB MINES,,195.0,,,,0.0,7/1/1944,155576,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,MINING IN DANUBE,,45.27,28.47,,,124.8
1050,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,7/1/1944,155617,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,PISTOIA,ITALY,43.87,10.93,MTO,,4.0
1051,A36,,USA,,,,,8.0,500 LB GP (GP-M43/M64),,2.0,,,,,7/1/1944,155630,SERRAGIA AIRFIELD,41.501017,CORSICA,8.993486,44 00 N 000 40 E,FRANCE,44.0,0.67,ETO,,2.0
1052,B25,0.0,USA,,,,0.0,,250 LB GP (GP-M57),,11.625,,,,0.0,5/5/1943,155818,SFAX,34.717778,TUNISIA,10.690833,GALAAT EL ANDELESS,TUNISIA,33.89,9.54,MTO,,11.625
1053,LIB,,GREAT BRITAIN,,,,0.0,60.0,1000 LB MINES,,30.0,,,,0.0,7/2/1944,155924,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,MINING IN DANUBE,,45.33,28.33,,,30.0
1054,B25,106.0,USA,,,,0.0,142.0,300 LB GP (GP-31),,21.3,,,,0.0,5/6/1943,156069,SFAX,34.717778,TUNISIA,10.690833,MASSICAULT J 835445 AND AREA TJ 7842,TUNISIA,36.7,9.87,MTO,,21.3
1055,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,7/2/1944,156150,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,MONTEROTONDO,ITALY,42.05,12.6,MTO,,4.0
1056,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,7/2/1944,156151,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,EMPOLI,ITALY,43.72,10.95,MTO,,4.0
1057,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,7/2/1944,156152,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,43 20 N 010 20 E,ITALY,43.33,10.33,MTO,,4.0
1058,B25,85.0,USA,,,,0.0,54.0,500 LB GP (GP-M43/M64),,13.5,,,,0.0,5/7/1943,156393,SFAX,34.717778,TUNISIA,10.690833,KELIBIA TK 8869,TUNISIA,36.85,11.1,MTO,,13.5
1059,LIB,,GREAT BRITAIN,,,,0.0,0.0,500 LB GP (GP-M43/M64),,,,,,0.0,5/9/1943,156704,OUDNA,36.649608,TUNISIA,10.121936,PALERMO HARBOR,SICILY,38.1,13.33,MTO,,9.0
1060,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,7/3/1944,156799,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,44 20 N 011 00 E,ITALY,44.33,11.0,MTO,,4.0
1061,B25,95.0,USA,,,,0.0,168.0,500 LB GP (GP-M43/M64),,42.0,,,,0.0,5/10/1943,157020,SFAX,34.717778,TUNISIA,10.690833,PANTELLERIA LG,PANTELLARIA,36.75,12.0,MTO,,42.0
1062,B25,93.0,USA,,,,0.0,,250 LB GP (GP-M57),,9.0,,,,0.0,5/11/1943,157327,SFAX,34.717778,TUNISIA,10.690833,MARSALA,ITALY,37.79,12.44,MTO,,9.0
1063,B25,95.0,USA,,,,0.0,,250 LB GP (GP-M57),,9.0,,,,0.0,5/12/1943,157620,SFAX,34.717778,TUNISIA,10.690833,POSITIONS S OF BOU FICHA,TUNISIA,36.3,10.46,MTO,,9.0
1064,A36,,USA,,,,,8.0,500 LB GP (GP-M43/M64),,2.0,,,,,7/5/1944,157972,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,LUCCA,ITALY,43.85,10.52,MTO,,2.0
1065,A36,,USA,,,,,4.0,500 LB GP (GP-M43/M64),,1.0,,,,,7/5/1944,158003,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,FIDENZA,ITALY,44.87,10.05,MTO,,1.0
1066,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,5/13/1943,158216,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,AUGUSTA,ITALY,37.23,15.22,MTO,,54.84
1067,A36,,USA,,,,,16.0,500 LB GP (GP-M43/M64),,4.0,,,,,7/6/1944,158613,ORBETELLO AIRFIELD,42.495464,ITALY,11.239383,VIAREGGIO,ITALY,44.87,10.27,MTO,,4.0
1068,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,7/6/1944,159795,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,FEUERSBRUNN A/D,AUSTRIA,48.43,15.78,ETO,,82.0
1069,B25,0.0,USA,,,,0.0,,250 LB GP (GP-M57),,6.0,,,,0.0,5/25/1943,160443,SFAX,34.717778,TUNISIA,10.690833,PANTELLERIA LG,PANTELLARIA,36.75,0.02,MTO,,6.0
1070,B24,,USA,,,,0.0,18.0,500 LB GP (GP-M43/M64),9000.0,4.5,,,,0.0,5/26/1943,160510,FUNAFUTI ATOLL,-8.522991,ELLICE ISLANDS,179.197665,APAMAMA,GILBERT ISLANDS,0.55,173.8833333,PTO,9000.0,4.5
1071,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,1/20/1945,160941,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,UDINE M/Y,,46.05,13.23,,,233.6
1072,A36,,USA,,,,,4.0,500 LB GP (GP-M43/M64),,1.0,,,,,1/21/1945,161203,PONTEDERA AIRFIELD,43.658,ITALY,10.618247,VERONA,ITALY,45.43,11.0,MTO,,1.0
1073,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,5/30/1943,161408,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,FOGGIA,ITALY,41.43,15.54,MTO,,46.8
1074,HALI,,GREAT BRITAIN,,,,0.0,0.0,500 LB GP (GP-M43/M64),,,,,,0.0,5/31/1943,161418,OUDNA,36.649608,TUNISIA,10.121936,AUGUSTA,SICILY,37.22,15.22,MTO,,6.5
1075,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/4/1943,161956,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,GROTTAGLIE,ITALY,40.52,17.4,MTO,,51.85
1076,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/5/1943,161988,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,MESSINA,ITALY,38.19,15.57,MTO,,81.56
1077,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/10/1944,162776,PORETTA AIRFIELD,42.55,ITALY,9.484722,LA BARRE,FRANCE,48.03,-0.27,ETO,,0.0
1078,A36,,USA,,,,,12.0,500 LB GP (GP-M43/M64),,3.0,,,,,7/12/1944,163720,PORETTA AIRFIELD,42.55,ITALY,9.484722,44 00 N 001 00 E,FRANCE,44.0,1.0,ETO,,3.0
1079,A36,,USA,,,,,24.0,500 LB GP (GP-M43/M64),,6.0,,,,,6/12/1943,163790,KORBA,36.692278,TUNISIA,10.8359,LAMPEDUSA ISLAND,ITALY,35.52,12.58,MTO,,6.0
1080,B24,0.0,USA,,,,0.0,144.0,500 LB GP (GP-M43/M64),,36.0,,,,0.0,6/13/1943,164060,BENGHAZI,32.096944,LIBYA,20.269444,GERBINI,ITALY,37.46,14.87,MTO,,36.0
1081,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/13/1943,164386,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,CATANIA,ITALY,37.47,15.06,MTO,,53.04
1082,B24,,USA,132.0,30 LB FRAG,3960.0,1.98,9.0,500 LB GP (GP-M43/M64),4500.0,2.25,,,,0.0,6/17/1943,164677,FUNAFUTI ATOLL,-8.522991,ELLICE ISLANDS,179.197665,TARAWA,GILBERT ISLANDS,1.5,173.0,PTO,8460.0,4.23
1083,B24,0.0,USA,,,,0.0,,100 LB GP (GP-M30),,10.0,,,,0.0,6/17/1943,164683,BENGHAZI,32.096944,LIBYA,20.269444,COMISO,ITALY,36.99,14.61,MTO,,10.0
1084,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/17/1943,164717,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,BISCARI,ITALY,37.5,15.09,MTO,,69.24
1085,A36,,USA,,,,,24.0,500 LB GP (GP-M43/M64),,6.0,,,,,6/18/1943,164724,KORBA,36.692278,TUNISIA,10.8359,OLBIA,SARDINIA,40.92,9.48,MTO,,6.0
1086,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,7/12/1944,164852,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,BRESCIA,ITALY,45.55,10.25,MTO,,62.45
1087,A36,,USA,,,,,22.0,500 LB GP (GP-M43/M64),,5.5,,,,,6/20/1943,164987,KORBA,36.692278,TUNISIA,10.8359,CASTELVETRANO,ITALY,37.67,12.78,MTO,,5.5
1088,B24,0.0,USA,,,,0.0,226.0,500 LB GP (GP-M43/M64),,56.5,,,,0.0,6/21/1943,165014,BENGHAZI,32.096944,LIBYA,20.269444,REGGIO,ITALY,38.12,15.65,MTO,,56.5
1089,B24,,USA,,,,0.0,3.0,500 LB GP (GP-M43/M64),1500.0,0.75,,,,0.0,6/21/1943,165020,FUNAFUTI ATOLL,-8.522991,ELLICE ISLANDS,179.197665,NANUTI,GILBERT ISLANDS,-0.666667,174.35,PTO,1500.0,0.75
1090,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/21/1943,165263,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,SAN GIOVANNI,ITALY,41.24,15.8,MTO,,75.4
1091,LIB,,GREAT BRITAIN,,,,0.0,0.0,500 LB GP (GP-M43/M64),,,180.0,4 LB INCENDIARY,,0.36,6/22/1943,165268,OUDNA,36.649608,TUNISIA,10.121936,COMISO,GREECE,36.93,14.6,MTO,,17.36
1092,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,7/13/1944,165406,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,MILAN-LAMBRATE,GREECE,45.45,9.15,MTO,,168.25
1093,PV-1 VENTURA,,NEW ZEALAND,,,,0.0,30.0,500 LB GP (GP-M43/M64),15000.0,7.5,,,,0.0,7/14/1944,165645,BOUGAINVILLE ISLAND,-6.244444,SOLOMON ISLANDS,155.38388899999998,PORTON PLANTATION,SOLOMON ISLANDS,-5.516666667000001,154.7666667,PTO,15000.0,7.5
1094,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/14/1944,165680,PORETTA AIRFIELD,42.55,ITALY,9.484722,SUZZARA,ITALY,44.98,10.77,MTO,,0.0
1095,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/24/1943,165868,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,SOLONIKA A/C,GREECE,40.5,22.98,MTO,,77.75
1096,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,7/14/1944,165979,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,BROD-BASANSKI,,46.13,22.8,,,182.25
1097,B24,0.0,USA,,,,0.0,,,,0.0,,,,0.0,6/27/1943,166530,BENINA (SOLUCH AIRFIELD),32.096944,LIBYA,20.269444,ELEUSIS A/C,GREECE,38.06,23.55,MTO,,54.35
1098,B24,0.0,USA,2340.0,,,23.4,,,,0.0,,,,0.0,6/27/1943,166531,BENGHAZI,32.096944,LIBYA,20.269444,KALAMARI - FRAG BOMBS,GREECE,40.63,22.94,MTO,,23.4
1099,A36,,USA,,,,,12.0,500 LB GP (GP-M43/M64),,3.0,,,,,6/28/1943,166744,KORBA,36.692278,TUNISIA,10.8359,VILLACIDRO,ITALY,39.48,8.75,MTO,,3.0
1100,B24,,USA,180.0,30 LB FRAG CLUSTERS,5400.0,2.7,,,,0.0,,,,0.0,6/28/1943,167085,FUNAFUTI ATOLL,-8.522991,ELLICE ISLANDS,179.197665,NAURU,GILBERT ISLANDS,-0.5166666670000001,166.93333330000002,PTO,5400.0,2.7
1101,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,7/16/1944,167464,"""TORTORELLA, FOGGIA""",4248,ITALY,1355.0,SMEDEROVO,,44.65,20.95,,,196.0
1102,A36,,USA,,,,,48.0,500 LB GP (GP-M43/M64),,12.0,,,,,7/4/1943,167843,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MILO,ITALY,38.0,12.58,MTO,,12.0
1103,A36,,USA,,,,,44.0,500 LB GP (GP-M43/M64),,11.0,,,,,7/5/1943,168223,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MENIF,ITALY,37.6,12.95,MTO,,11.0
1104,A36,,USA,,,,,10.0,500 LB GP (GP-M43/M64),,2.5,,,,,7/7/1943,168784,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MARSALA,ITALY,37.78,12.42,MTO,,2.5
1105,LIB,,GREAT BRITAIN,,,,0.0,,,,,,,,0.0,7/7/1943,168834,OUDNA,36.649608,TUNISIA,10.121936,CATANIA,SICILY,37.47,15.06,MTO,,0.0
1106,A36,,USA,,,,,24.0,500 LB GP (GP-M43/M64),,6.0,,,,,7/8/1943,169046,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,AGRIGENTO,ITALY,37.3,13.58,MTO,,6.0
1107,A36,,USA,,,,,24.0,500 LB GP (GP-M43/M64),,6.0,,,,,7/8/1943,169047,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,LICATA,ITALY,37.1,13.92,MTO,,6.0
1108,A36,,USA,,,,,32.0,500 LB GP (GP-M43/M64),,8.0,,,,,7/9/1943,169109,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MODICA,ITALY,36.83,14.92,MTO,,8.0
1109,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/9/1943,169113,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,GRAMMICHELE,ITALY,37.2,14.63,MTO,,0.0
1110,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/9/1943,169114,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,PORTO EMPEDOCLE,ITALY,37.28,13.5,MTO,,0.0
1111,LIB,,GREAT BRITAIN,,,,0.0,0.0,500 LB GP (GP-M43/M64),,,,,,0.0,7/9/1943,169117,OUDNA,36.649608,TUNISIA,10.121936,"""AVOLA, NOTO, AND SAN PAOLA AREAS""",SICILY,36.9,15.13,MTO,,33.75
1112,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/10/1943,169562,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CANICATTI,ITALY,37.35,13.83,MTO,,0.0
1113,A36,,USA,,,,,48.0,500 LB GP (GP-M43/M64),,12.0,,,,,7/11/1943,169874,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SCIACCA,ITALY,37.52,13.05,MTO,,12.0
1114,A36,,USA,,,,,48.0,500 LB GP (GP-M43/M64),,12.0,,,,,7/11/1943,169875,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,PRIZZI,ITALY,37.72,13.4,MTO,,12.0
1115,A36,,USA,,,,,12.0,500 LB GP (GP-M43/M64),,3.0,,,,,7/11/1943,169888,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,BADIA POLESINE,ITALY,45.1,11.47,MTO,,3.0
1116,B24,,USA,,,,0.0,6.0,500 LB GP (GP-M43/M64),3000.0,1.5,,,,0.0,7/11/1943,169897,FUNAFUTI ATOLL,-8.522991,ELLICE ISLANDS,179.197665,JALUIT,MARSHALL ISLANDS,6.0,169.58333330000002,PTO,3000.0,1.5
1117,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/11/1943,169900,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,BOLOGNETTA,ITALY,37.97,13.45,MTO,,0.0
1118,A36,,USA,,,,,24.0,500 LB GP (GP-M43/M64),,6.0,,,,,7/12/1943,170177,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,GERBINI,ITALY,37.47,14.85,MTO,,6.0
1119,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/13/1943,170458,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CASTELVETRANO,ITALY,37.67,12.78,MTO,,0.0
1120,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/13/1943,170459,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,FILAGA,ITALY,37.72,13.43,MTO,,0.0
1121,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/13/1943,170460,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,PIAZZA,ITALY,37.38,14.33,MTO,,0.0
1122,LIB,,GREAT BRITAIN,,,,0.0,0.0,1000 LB GP (GP-M44/M65),,,66.0,500 LB INCENDIARY,,16.5,7/14/1943,170750,OUDNA,36.649608,TUNISIA,10.121936,MESSINA,SICILY,38.18,15.57,MTO,,28.5
1123,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/14/1943,170751,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CORLEONE,ITALY,37.8,13.27,MTO,,0.0
1124,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/14/1943,170753,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,VALGUARNERA,ITALY,37.52,14.33,MTO,,0.0
1125,A36,,USA,,,,,0.0,500 LB GP (GP-M43/M64),,0.0,,,,,7/14/1943,170754,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CALTANISETTA,ITALY,37.5,14.05,MTO,,0.0
